day_only,header,hours,minutes,titleUrl,time_min,time_max,prod_count
6/12/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-12 20:46:23.670000+00:00,2021-06-12 20:46:23.670000+00:00,1
6/12/2021,Gacha Life,,,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-06-12 13:59:49.627000+00:00,2021-06-12 19:59:40.873000+00:00,2
6/12/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-12 13:51:35.866000+00:00,2021-06-12 13:51:35.866000+00:00,1
6/12/2021,Minecraft,,,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-12 13:27:56.436000+00:00,2021-06-12 20:45:15.378000+00:00,2
6/12/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-06-12 10:26:51.632000+00:00,2021-06-12 19:49:38.736000+00:00,2
6/12/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-12 10:38:33.584000+00:00,2021-06-12 20:46:13.956000+00:00,6
6/13/2021,Brain Test 2: Tricky Stories,,,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-06-13 10:06:20.547000+00:00,2021-06-13 10:06:20.547000+00:00,1
6/13/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-06-13 09:29:26.886000+00:00,2021-06-13 09:29:26.886000+00:00,1
6/13/2021,Samsung Gallery,,,https://play.google.com/store/apps/details?id=com.sec.android.gallery3d,2021-06-13 10:06:05.523000+00:00,2021-06-13 10:06:05.523000+00:00,1
6/13/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-13 09:31:00.167000+00:00,2021-06-13 10:06:18.287000+00:00,2
6/14/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-14 20:19:28.098000+00:00,2021-06-14 21:36:58.541000+00:00,2
6/14/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-14 12:06:35.980000+00:00,2021-06-14 12:06:35.980000+00:00,1
6/14/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-06-14 08:20:07.680000+00:00,2021-06-14 15:48:41.111000+00:00,6
6/14/2021,Minecraft,,,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-14 18:58:21.940000+00:00,2021-06-14 19:44:13.437000+00:00,2
6/14/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-14 08:20:04.614000+00:00,2021-06-14 21:36:34.067000+00:00,10
6/15/2021,Brain Test 2: Tricky Stories,0,18,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-06-15 13:32:22.315000+00:00,2021-06-15 19:25:01.110000+00:00,4
6/15/2021,DOP 2: Delete One Part,0,5,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-06-15 13:32:00.346000+00:00,2021-06-15 13:32:00.346000+00:00,1
6/15/2021,Disney+,0,12,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-15 09:48:16.370000+00:00,2021-06-15 09:48:16.370000+00:00,1
6/15/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-15 19:24:53.200000+00:00,2021-06-15 19:24:53.200000+00:00,1
6/15/2021,Microsoft Teams,2,10,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-06-15 09:45:31.270000+00:00,2021-06-15 15:26:51.711000+00:00,3
6/15/2021,Minecraft,1,7,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-15 12:05:15.868000+00:00,2021-06-15 19:34:28.526000+00:00,3
6/15/2021,S Suggest,,,https://play.google.com/store/apps/details?id=com.sec.android.app.samsungapps,2021-06-15 16:02:12.303000+00:00,2021-06-15 16:02:12.303000+00:00,1
6/15/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-15 09:48:05.086000+00:00,2021-06-15 19:34:19.050000+00:00,10
6/16/2021,Brain Test 2: Tricky Stories,,,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-06-16 09:03:43.963000+00:00,2021-06-16 20:41:28.689000+00:00,5
6/16/2021,Brawl Stars,1,39,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-06-16 11:49:42.430000+00:00,2021-06-16 12:21:15.052000+00:00,2
6/16/2021,Disney+,0,0,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-16 20:49:17.637000+00:00,2021-06-16 20:49:17.637000+00:00,1
6/16/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-16 09:03:40.349000+00:00,2021-06-16 20:41:24.558000+00:00,3
6/16/2021,Microsoft Teams,0,52,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-06-16 09:17:25.909000+00:00,2021-06-16 09:17:25.909000+00:00,1
6/16/2021,Minecraft,0,10,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-16 12:03:49.923000+00:00,2021-06-16 12:03:49.923000+00:00,1
6/16/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-16 09:17:21.801000+00:00,2021-06-16 20:49:06.142000+00:00,6
6/17/2021,Brain Test 2: Tricky Stories,0,49,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-06-17 09:00:19.804000+00:00,2021-06-17 21:02:44.900000+00:00,3
6/17/2021,Brawl Stars,1,15,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-06-17 09:24:32.575000+00:00,2021-06-17 09:24:32.575000+00:00,1
6/17/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-17 12:22:25.779000+00:00,2021-06-17 12:22:25.779000+00:00,1
6/17/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-17 21:02:46.818000+00:00,2021-06-17 21:02:46.818000+00:00,1
6/17/2021,Minecraft,0,48,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-17 09:43:17.874000+00:00,2021-06-17 21:20:40.087000+00:00,3
